0.013188,0.95306
0.92707,0.053721
0.12021,0.82223
0.88714,0.094527
0.085677,0.88148
0.85023,0.86913
0.46563,0.4482
0.23684,0.74401
0.44385,0.83106
0.53605,0.52852
0.95867,0.055131
0.97897,0.13477
0.18338,0.23058
0.88,0.054622
0.1063,0.63843
0.20256,0.7875
0.088029,0.50332
0.98227,0.17564
0.0033534,0.51009
0.13765,0.081892
0.96492,0.24108
0.14725,0.80572
0.11788,0.45107
0.089513,0.55795
0.13633,0.43004
0.40918,0.44209
0.039825,0.45605
0.55875,0.40474
0.90208,0.21358
0.18002,0.83694
0.95474,0.16258
0.99055,0.81943
0.92188,0.18606
0.53108,0.79209
0.064985,0.074981
0.98893,0.20157
0.75022,0.98049
0.9888,0.029621
0.90479,0.88336
0.42142,0.51326
0.92086,0.19426
0.11825,0.63776
0.14262,0.80458
0.57127,0.57495
0.010281,0.63159
0.8135,0.16746
0.3779,0.89895
0.23696,0.7105
0.9037,0.0912
0.80253,0.16239
0.23416,0.27323
0.77446,0.12784
0.19668,0.67221
0.92645,0.11797
0.44127,0.84042
0.85812,0.043924
0.52143,0.59851
0.10861,0.80008
0.21074,0.99957
0.16629,0.526
0.23804,0.82389
0.0037639,0.51989
0.29819,0.80851
0.071952,0.96001
0.82413,0.90014
0.94215,0.16984
0.4162,0.46721
0.005129,0.058273
0.012049,0.53319
0.79455,0.031001
0.74311,0.93606
0.45211,0.82669
0.1135,0.60673
0.19353,0.83336
0.22313,0.6379
0.82703,0.77964
0.46246,0.54665
0.075069,0.82147
0.10796,0.82786
0.2468,0.01565
0.059234,0.51939
0.78027,0.16497
0.9881,0.03999
0.0064938,0.11307
0.24144,0.48059
0.47751,0.96666
0.20899,0.87094
0.81463,0.15723
0.41886,0.4772
0.23405,0.11497
0.86528,0.14784
0.84251,0.01469
0.57235,0.79912
0.10293,0.85776
0.60598,0.78175
0.56482,0.96541
0.94805,0.1916
0.85082,0.23288
0.84339,0.10753
0.14916,0.2784
0.93122,0.041508
0.042002,0.82356
0.89644,0.079315
0.1063,0.81751
0.4349,0.44612
0.15588,0.24665
0.87539,0.89515
0.68825,0.96845
0.80787,0.052173
0.0066821,0.76083
0.57963,0.9105
0.17175,0.78343
0.56458,0.7649
0.89831,0.23189
0.35121,0.76689
0.55243,0.44708
0.99393,0.18438
0.75526,0.85072
0.47957,0.41827
0.6926,0.99669
0.96585,0.094038
0.98881,0.93134
0.91045,0.9729
0.20444,0.011702
0.045555,0.14522
0.92553,0.18414
0.21931,0.93489
0.76289,0.89491
0.066765,0.5087
0.078658,0.080306
0.53349,0.57951
0.77593,0.83756
0.22596,0.93423
0.60189,0.89036
0.83455,0.19206
0.75355,0.011102
0.8479,0.16027
0.86859,0.038986
0.42909,0.50405
0.18098,0.92818
0.12554,0.73837
0.59819,0.46091
0.83276,0.1296
0.20563,0.96009
0.87061,0.01078
0.46783,0.48589
0.95016,0.16346
0.88984,0.12865
0.13494,0.76846
0.085408,0.89828
0.40212,0.55243
0.86164,0.1527
0.37958,0.79886
0.060075,0.80436
0.52764,0.82698
0.075173,0.44238
0.40938,0.90667
0.042743,0.89436
0.86954,0.16697
0.24849,0.24955
0.17072,0.61536
0.0030683,0.83311
0.16038,0.76498
0.059563,0.48059
